date,user,is_retweet,is_quote,text,quoted_text
2020-04-12 12:22:26,TFB_INDIA,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:26,vicky14may,True,True,RT @nedricknews: #BreakingNews | We're appointing a special medical officer in every hospital. We are extra prepared in case of an exponent…,#BreakingNews | 1,86,906 #COVID19 samples have been tested till date. Out of this, 7,953 samples - 4.3% were positive, 15,747 samples per day were tested on average, out of which 584 samples per day on average turned out to be positive 
- @ICMRDELHI 
#IndiaFightsCorona https://t.co/9uQZADCA1W
2020-04-12 12:22:27,DefencePROPalam,True,False,RT @IAF_MCC: 11अप्रैल20 को, वायु सेना ने मेडिकल एवं अन्य महत्वपूर्ण सामानों को गुवाहाटी, दीमापुर, इंफाल, त्रिवेंद्रम, तंजावुर, सुलूर, अंडमा…,
2020-04-12 12:22:27,Mian96,True,False,RT @hollywoodcurry: Despite #coronavirus lockdown on 15 March, 2020 nearly 
150 thousands #Hindu devotees from #TamilNadu, #Karnataka atten…,
2020-04-12 12:22:31,DivyaSh64643854,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:31,Pratiks00001,True,False,RT @KailashOnline: ये हैं धरती के भगवान !!!

कोरोना जैसे घातक वायरस के हमले से बचाने वाले वास्तव में धरती के भगवान ही तो हैं! राकेश श्रीवा…,
2020-04-12 12:22:31,JANASAINIK_99,True,False,RT @JSPVeeraMahila: కరోనా వ్యాప్తితో లాక్ డౌన్ వల్ల ఇబ్బంది పడుతున్న కుటుంబాలకు అండగా మేము సైతం @PawanKalyan గారి అడుగుజాడల్లో అంటూ వేమూరు…,
2020-04-12 12:22:31,Rajeev11213086,True,False,RT @BJPLive: Indian Railways running at full swing in the fight against COVID-19.

• 40,000 beds prepared as isolation beds.

• 2,500 coach…,
2020-04-12 12:22:32,sauravk13242993,False,False,भूकंप #IndiaFightsCorona,
2020-04-12 12:22:33,IndiatimesHindi,False,False,मां तुझे सलाम! डिलीवरी होने के 22 दिन बाद ही काम पर लौटी विशाखापत्तनम की कमिश्नर सृजना 
#CoronaWarrior #IndiaFightsCorona 
https://t.co/6jFDBJVe18,
2020-04-12 12:22:33,vicky14may,True,False,RT @nedricknews: #BreakingNews | 1,86,906 #COVID19 samples have been tested till date. Out of this, 7,953 samples - 4.3% were positive, 15,…,
2020-04-12 12:22:33,SpokespersonMoD,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:33,AlokMis37,True,False,RT @airnewsalerts: 📌List of 68 Private Labs for #Covid_19 testing.

#IndiaFightsCorona #CoronaVirusUpdates #COVID19 https://t.co/C1yrqopMDf,
2020-04-12 12:22:34,sridhar78026308,True,True,RT @cbic_india: #IndiaFightsCorona,Working 24 hrs to help trade &amp; industry and under special drive Trichy Customs Zone has cleared a total of 11378 Drawback &amp; IGST claims with a total amount of Rs 78.93 crores within 4 working days.

 #IndiaFightsCorona 
@cbic_india 
@FinMinIndia
2020-04-12 12:22:34,CCAMP_Bangalore,False,True,CCAMP startup @coeolabs featured @YourStoryCo for 2 exciting #Covid19 innovations- 
VapCare to prevent secondary ventilator infections &amp; a CPAP device for assisted respiration
Both In use in AP Hospitals @SharmaShradha @Taslimarif @BIRAC_2012 @SocialAlphaIN @PATHtweets @ccmb_csir,Healthcare providers who need to suction saliva and secretions from ventilated coronavirus patients are at risk of contracting the virus. Here's how @CoeoLabs' #VAPcare protects doctors from ventilated coronavirus patients.

@Niteshtech#IndiaFightsCorona 

https://t.co/zjb8Boq42B
2020-04-12 12:22:35,OfdcPro,False,False,Officers, staff and Members of all Unions and Associations of OFDC distributed 200 food packets to the poor and needy people. @OFB_India @dgof_board #IndiaFightsCorona #togetherwewin https://t.co/9TIQxFMt1F,
2020-04-12 12:22:35,SpokespersonMoD,True,False,RT @IAF_MCC: 11अप्रैल20 को, वायु सेना ने मेडिकल एवं अन्य महत्वपूर्ण सामानों को गुवाहाटी, दीमापुर, इंफाल, त्रिवेंद्रम, तंजावुर, सुलूर, अंडमा…,
2020-04-12 12:22:35,SatyamM38064474,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:36,iamravimortha,True,False,RT @JSPVeeraMahila: కరోనా వ్యాప్తితో లాక్ డౌన్ వల్ల ఇబ్బంది పడుతున్న కుటుంబాలకు అండగా మేము సైతం @PawanKalyan గారి అడుగుజాడల్లో అంటూ వేమూరు…,
2020-04-12 12:22:36,amitwadurkar,True,False,RT @narmadamission: NH 7 पर वाहन-चालकों को भोजन के अतिरिक्त #NarmadaMission द्वारा आवश्यक मास्क व साबुन दिया जा रहा।

विभिन्न प्रान्तों,जि…,
2020-04-12 12:22:36,dgpkrish,True,False,RT @mygovindia: The Government recently amended the EPF withdrawal rules, which allows a member to withdraw money in an emergency due to CO…,
2020-04-12 12:22:37,AnupamSharmaAdv,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:38,RJPINKY935,True,False,RT @KoshikaLalwani: Following the lockdown by spending time with the loved ones, let us all spread joy and positivity to beat the tough tim…,
2020-04-12 12:22:38,sridhar78026308,True,True,RT @cbic_india: #IndiaFightsCorona,As part of Special Refund &amp; Drawback Disposal Drive, Delhi Customs Zone is working 24*7 during lockdown period to ensure timely refunds to exporters, especially MSMEs. IGST Refunds amounting to Rs.227.45 crores &amp; Drawback amounting to Rs.49.06 crores disbursed #IndiaFightsCorona
2020-04-12 12:22:39,shiningsurya96,True,False,RT @Gyan198: इसी बीच पप्पू ने कहा है कि अगर वो PM  होते तो सभी के अकाउंट में साढ़े तीन हजार साढ़े पांच सौ पचास रूपये भेज दिये होते।😁
#India…,
2020-04-12 12:22:39,nandakishore83,True,False,RT @JSPVeeraMahila: కరోనా వ్యాప్తితో లాక్ డౌన్ వల్ల ఇబ్బంది పడుతున్న కుటుంబాలకు అండగా మేము సైతం @PawanKalyan గారి అడుగుజాడల్లో అంటూ వేమూరు…,
2020-04-12 12:22:39,Arjun1980kafir,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:39,prashantarchu,True,False,RT @dasraghubar: कोरोना से उत्पन्न संकट में @BJP4Jharkhand के कार्यकर्ता निस्वार्थ भाव से कार्य कर रहे हैं। प्रतिदिन औसतन 31301कार्यकर्ताओं…,
2020-04-12 12:22:39,DrSupriyat,False,True,Great Initiative @sudarsansand Ji.

You have always fulfilled the duty of being a true Indian... Salute you 🇮🇳

@narendramodi @Naveen_Odisha
@rjraunac @WHO
#IndiaFightsCorona #Covid_19,I’m auctioning 5 of my sand-art-on-canvas paintings to raise funds for fight against #COVID19. The funds would be given to Sh. @narendramodi ‘s PM Cares and CM @Naveen_Odisha’s relief fund. Am sharing details of each in the thread. Those interested, pls DM me. #IndiaFightsCorona https://t.co/VQhZ0JHeVT
2020-04-12 12:22:40,naveen5885ncc,True,False,RT @PIB_India: Irrespective of lockdown or not, it is very important that we adopt a behavioural change and focus on #SocialDistancing, as…,
2020-04-12 12:22:41,Vijendr58992638,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:41,Arya3Sawan,True,False,RT @cmohry: #HaryanaAaj : Chief Minister Shri @mlkhattar addressing the people.    #IndiaFightsCorona https://t.co/kvW3yQ3mR2,
2020-04-12 12:22:42,vijumicro1985,True,False,RT @ISRO_Insight: Do you know? Follow us for exciting facts about our surroundings.

#SpaceInsight #KnowYourSpace #IndiaFightsCorona #Space…,
2020-04-12 12:22:42,Pratiks00001,True,False,RT @KailashOnline: संकट के तारणहार !!!

#ThankYouCoronaWarriors
#WearFaceCoverStaySafe
#IndiaFightsCorona
#StayHomeStaySafe https://t.co/ld…,
2020-04-12 12:22:42,arunkn3,True,False,RT @VishvasSarang: #नरेलापरिवारकोरोनासेजंगकोतैयार अभियान के तहत #नरेलाविधानसभा के वार्ड 79 में #SocialDistancing का पालन करते हुए ज़रूरतमं…,
2020-04-12 12:22:43,himanshu0070070,True,False,RT @SpokespersonMoD: @IAF &amp; #IndianCovidWarriors are actively supporting the Govt of India to contain &amp; combat spread of #CoronavirusPandem…,
2020-04-12 12:22:43,Anchor_Sukanya,True,False,RT @ajaydevgn: DISGUSTED &amp; ANGRY to read reports of “educated” persons attacking doctors in their neighbourhood on baseless assumptions. Su…,
2020-04-12 12:22:44,nar4644,True,False,RT @ajaydevgn: DISGUSTED &amp; ANGRY to read reports of “educated” persons attacking doctors in their neighbourhood on baseless assumptions. Su…,
2020-04-12 12:22:44,TarunPa37948288,False,True,👏👏👏👏,अगले तीन महीने तक गरीब परिवारों (कार्ड होल्डर्स) को डबल राशन निःशुल्क दिया जाएगा।
#IndiaFightsCorona 
https://t.co/QwAq1UXY7C https://t.co/6b7S1E2XvC
2020-04-12 12:22:46,Arjun1980kafir,True,False,RT @IAF_MCC: #HarKaamDeshKeNaam :IAF &amp; #IndianCovidWarriors are actively supporting the Govt of India to contain &amp; combat spread of Novel C…,
2020-04-12 12:22:46,only__indian,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:47,KRISHAN_R_KUMAR,True,False,RT @RailMinIndia: भारतीय रेल द्वारा आवश्यक वस्तुओं को एक जगह से दूसरी जगह पहुंचाने के लिए देश में 58 महत्वपूर्ण मार्गों पर 109 समय सारणी वा…,
2020-04-12 12:22:47,Palak30504317,True,False,RT @airnewsalerts: Bengaluru South Member of Parliament @Tejasvi_Surya launches #COVID__19 home delivery helpline in Bengaluru.

#StayHome…,
2020-04-12 12:22:48,ZiaWins,False,False,Rs 100 that you donate helps us feed 5 people once a day. They need us #IndiaFightsCorona https://t.co/ZffzmqaisC,
2020-04-12 12:22:48,pravinhdv622,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:49,Vijendr58992638,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:50,ramaman001,False,False,*सभी से निवेदन है प्लीज़ घर पर बैठे रहें*
*वरना*
अगली बार मोदी  जी रात 8 बजे
*मित्रों* की जगह *पित्तरों* कह कर संबोधित कर सकते है।🙄
#StayHome 
#IndiaFightsCorona,
2020-04-12 12:22:50,satish_jaiswl,True,False,RT @MoHFW_INDIA: #IndiaFightsCorona:

It's important to manage our stress during the #Lockdown21. 
Let's look at some ways to protect our m…,
2020-04-12 12:22:50,sanjay97685510,True,False,RT @IAF_MCC: 11अप्रैल20 को, वायु सेना ने मेडिकल एवं अन्य महत्वपूर्ण सामानों को गुवाहाटी, दीमापुर, इंफाल, त्रिवेंद्रम, तंजावुर, सुलूर, अंडमा…,
2020-04-12 12:22:50,aaivjaairport,True,False,RT @MoCA_GoI: While the entire nation is on lockdown to curb the spread of #Covid_19, there are some bravehearts working around the clock s…,
2020-04-12 12:22:53,SCinefilm,True,False,RT @DDNewsHindi: देश में 29 मार्च को #COVID19 के 979 मामले थे जबकि आज तक 8,356 मामले; कल से अब तक 909 नए मामले सामने आए; कल से आज तक 34 लो…,
2020-04-12 12:22:54,sanjay97685510,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:54,dgpkrish,True,False,RT @swachhbharat: Special Parcel Trains introduced by the @RailMinIndia is ensuring the supply of essential commodities to the public even…,
2020-04-12 12:22:54,aap_adarsh,False,False,#earthquake #IndiaFightsCorona https://t.co/9M1aMJV2KB,
2020-04-12 12:22:55,maagodava,False,False,We are yet to get a single paisa from the Centre to assist us in this fight. We are giving Rs 2000 a family and Rs 5000 to farmers. Where will we get the money from ?? - Puducherry CM Narayanasamy #Lockdownextention #IndiaFightsCorona,
2020-04-12 12:22:55,satyap916,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:22:55,AnandHTripathi,True,False,RT @BJP4India: Modi government fulfills commitments made under PM Gareeb Kalyan Yojana.

Funds worth Rs. 28,256 crore transferred directly…,
2020-04-12 12:22:56,noidapolice,False,False,@Uppolice @anilsingh3185 @112UttarPradesh @myogiadityanath कंट्रोल रूम टोल फ्री हेल्पलाइन नंबर-1800 419 22 11 #IndiaFightsCorona  #JeetegaBharatHaaregaCorona,
2020-04-12 12:22:56,panditgaurav13,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:22:57,diwakarbhati,True,False,RT @ajaydevgn: DISGUSTED &amp; ANGRY to read reports of “educated” persons attacking doctors in their neighbourhood on baseless assumptions. Su…,
2020-04-12 12:22:57,narandra99999,True,False,RT @airnewsalerts: Bengaluru South Member of Parliament @Tejasvi_Surya launches #COVID__19 home delivery helpline in Bengaluru.

#StayHome…,
2020-04-12 12:22:57,vinayka59670035,False,False,@aajtak @ABPNews @NH_India @indiatvnews @TV9Bharatvarsh @KishoreAjwani

Big big news  

#Patiala #IndiaFightsCorona #SundayThoughts #Nihang #SundayMotivation #HappyEaster2020 #Aaj_tak #COVID2019 https://t.co/jYHIPpFzUh,
2020-04-12 12:22:58,saxenanandita,True,False,RT @sudarsansand: I’m auctioning 5 of my sand-art-on-canvas paintings to raise funds for fight against #COVID19. The funds would be given t…,
2020-04-12 12:22:58,satyap916,True,False,RT @IAF_MCC: 11अप्रैल20 को, वायु सेना ने मेडिकल एवं अन्य महत्वपूर्ण सामानों को गुवाहाटी, दीमापुर, इंफाल, त्रिवेंद्रम, तंजावुर, सुलूर, अंडमा…,
2020-04-12 12:22:59,HimanshiKunwar1,False,True,Faridabad in red zone 😭😭,हरियाणा में आर्थिक गतिविधि शुरू करने के उद्देश्य से प्रदेश को तीन जोनों में बांटा जाएगा।

#IndiaFightsCorona https://t.co/Qw4xWrNgpj
2020-04-12 12:23:00,anilshirale,True,False,RT @BPCLimited: Thank you @DineshKarthik Dinesh Karthik, for acknowledging the efforts of #Bharatgas delivery boys, truck crew, back-end te…,
2020-04-12 12:23:01,AnandHTripathi,True,False,RT @BJP4India: प्रधानमंत्री गरीब कल्याण योजना में किये गए वादे पूरे किए मोदी सरकार ने।

प्रत्यक्ष लाभ हस्तांतरण (DBT) के माध्यम से पूरी पार…,
2020-04-12 12:23:01,isaurabhbjp,True,False,RT @dasraghubar: कोरोना से उत्पन्न संकट में @BJP4Jharkhand के कार्यकर्ता निस्वार्थ भाव से कार्य कर रहे हैं। प्रतिदिन औसतन 31301कार्यकर्ताओं…,
2020-04-12 12:23:01,dgpkrish,True,False,RT @IAF_MCC: #HarKaamDeshKeNaam :IAF &amp; #IndianCovidWarriors are actively supporting the Govt of India to contain &amp; combat spread of Novel C…,
2020-04-12 12:22:59,MakesPoint,True,False,RT @OpIndia_in: कोरोना संक्रमण से लड़ने में आगरा मॉडल सबसे कारगर: यूपी ने दूसरे राज्यों को भी दिखाई राह

#AgraModel #Uttarpradesh #IndiaFig…,
2020-04-12 12:23:03,aksinhaster,True,False,RT @prasarbharati: Playback Singer SP Balasubrahmanyam praises the effort of Prasar Bharati for the Dawn Chorus program, which features cro…,
2020-04-12 12:23:04,_beingakki,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:23:04,MondayMourner,True,False,RT @ankitasood13: Kudos to @PiyushGoyal ji for ensuring speedy facility to provide essential commodities 🇮🇳👍🙏🙏 
Take a look at yesterday’s…,
2020-04-12 12:23:05,dgpkrish,True,False,RT @IAF_MCC: On 11 Apr 20, medical supplies &amp; logistics load was transported to UT of J&amp;K, UT of Ladakh, Guwahati, Dimapur, Imphal, Trivand…,
2020-04-12 12:23:05,munnasingh6,True,False,RT @dasraghubar: कोरोना से उत्पन्न संकट में @BJP4Jharkhand के कार्यकर्ता निस्वार्थ भाव से कार्य कर रहे हैं। प्रतिदिन औसतन 31301कार्यकर्ताओं…,
2020-04-12 12:23:07,gmkrishna,True,False,RT @ajaydevgn: DISGUSTED &amp; ANGRY to read reports of “educated” persons attacking doctors in their neighbourhood on baseless assumptions. Su…,
2020-04-12 12:23:08,parthtripathii,True,False,RT @priyansh_tyagi_: जन मन भावुक भाव भक्ति है,परंपरा का मान यहाँ।

भारत माँ के पदकमलो का गाते गौरव गान यहाँ

विश्व धर्म की स्वर वीणा पर गा…,
2020-04-12 12:23:09,ra5esh,True,False,RT @priyasuresh007: ബിഹാറില്‍ സര്‍ക്കാരിന് എതിരെ പ്രതികരിച്ച CPIM നേതാവായ ജഗ്‌ദീഷ് ചന്ദ്രവസുവിനെ കൊലപ്പെടുത്തി.കർഷകർക്കിടയിൽ വലിയ സ്വാധീനമു…,
2020-04-12 12:23:09,ManishS31741934,False,False,#IndiaFightsCorona
COVID-19 emergency preparedness package 
via NaMo App https://t.co/vR6fh56ioN,
2020-04-12 12:23:10,ajansaru,True,False,RT @IAF_MCC: On 11 Apr 20, medical supplies &amp; logistics load was transported to UT of J&amp;K, UT of Ladakh, Guwahati, Dimapur, Imphal, Trivand…,
2020-04-12 12:23:10,AryanJangra11,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:23:11,Himanshujaangir,False,False,I request you to download the #AarogyaSetuApp to fight COVID-19
Thanks to PM @narendramodi sir 
#BeatCOVID19
#AarogyaSetu #AarogyaSetuChallenge #IndiaFightsCorona #IndiaTrustsPmModi #ModiHaiTohMumkinHai https://t.co/Vx12rn1l6b,
2020-04-12 12:23:11,sunnewstamil,False,False,டெல்லி மற்றும் அதன் சுற்றுவட்டாரப்பகுதிகளில் நிலஅதிர்வு உணரப்பட்டது.
 
#SunNews #CoronaVirus #Covid19 #IndiafightsCorona #Delhi #EarthQuake https://t.co/NvkNsd0tL0,
2020-04-12 12:23:13,callingspadeasp,False,True,#IndiaFightsCorona 
#COVID2019india,An unparalleled blend of @RSSorg sanskar, Indian ethos, leadership qualities &amp; spiritual positivity, @narendramodi Ji has once again proved himself a global leader in these times.

A must read piece by @UdayMahurkar mentioning some personal anecdotes.
https://t.co/9gURn7P6lj
2020-04-12 12:23:13,VallabhbhaiG,False,True,Tyagi ne bhogavi jano vishv aasham sant nu VANDE MATARAM VICHAR NAVANIT - GURUJI🙏✌🏻🕉🙏✌🏻🕉🙏✌🏻🕉🙏✌🏻🕉🙏✌🏻🕉🙏✌🏻🕉🙏,प्रधानमंत्री @narendramodi जी के आह्वान पर पहले हफ्ते में #PMCARES में 6500/- करोड़ रुपए जमा होना #COVID__19 के विरुद्ध 130 करोड़ देशवासियों की एकजुटता और संघर्ष के जज्बे को प्रतिबिंबित करता है। राष्ट्र सेवा में मदद करने वाले सभी नागरिकों का हार्दिक अभिनंदन।

#IndiaFightsCorona https://t.co/Ps0VXSZNAM
2020-04-12 12:23:14,lattheDiChadar,False,False,It is so bad, even Earth is trembling! 

#COVID2019 #earthquake #IndiaFightsCorona #StayHome,
2020-04-12 12:23:14,KunalAg27066574,True,False,RT @rc_tomarBJP: गरीब किसानों को बड़ी राहत
मोदी सरकार ने खातों में ट्रांसफर किए 15,841 करोड़ 

केंद्र सरकार ने प्रधानमंत्री किसान सम्मान नि…,
2020-04-12 12:23:15,pramodkumarmeh2,False,True,शर्माजी, आप भी आंकलन कीजिए,सम्पूर्ण आंकड़े जो डेली 4बजे भारत सरकार स्वास्थ्य मंत्रालय की प्रैस कांफ़्रेंस में अधिकारिक रुप से DD News भारती चैनल पर प्रस्तुत किए जा रहे हैं, इनसे स्पष्ट हो रहाहै कि -एक ही स्त्रोत से आने वालों का प्रतिशत अधिक क्यों है-,पूरे समर्पण भाव से अपनी सामाजिक जिम्मेदारियों का निर्वहन कर रहे हैं @BJP4MP भाजपा कार्यकर्ता।

#FeedTheNeedy
#IndiaFightsCorona
#MPFightsCorona https://t.co/0rXgPqnYoX
2020-04-12 12:23:15,naveen5885ncc,True,False,RT @PIB_India: As per the directions of the Prime Minister, the Government is taking extraordinary efforts in dealing with the extraordinar…,
2020-04-12 12:23:15,RahulMSD0007,True,False,RT @IAF_MCC: #हर_काम_देश_के_नाम : भारतीय वायु सेना और #कोरोना_वॉरियर्स देश में #कोरोना_वायरस के फैलाव से निपटने के लिए सक्रिय रूप से भारत स…,
2020-04-12 12:23:15,arunbhat_ab,True,False,RT @airnewsalerts: Bengaluru South Member of Parliament @Tejasvi_Surya launches #COVID__19 home delivery helpline in Bengaluru.

#StayHome…,
2020-04-12 12:23:16,DefencePROPalam,True,False,RT @SpokespersonMoD: @IAF &amp; #IndianCovidWarriors are actively supporting the Govt of India to contain &amp; combat spread of #CoronavirusPandem…,
2020-04-12 12:23:16,proindian1947,True,False,RT @Dev_Fadnavis: We are doing extremely well till now and reaching out to people in large numbers with food and medicine help.
We all need…,
2020-04-12 12:23:17,Rohitbavarva1,True,False,RT @iHaridham: Service unto Humanity is Service unto God !

Yogi Divine Society distributed Kit of 10 Essential Items Free to the poor &amp; ne…,
2020-04-12 12:23:19,ManishS31741934,False,False,#IndiaFightsCorona
Empowered group to tackle COVID-19
via NaMo App https://t.co/SgaUb6wxGs,
2020-04-12 12:23:19,RatulBh43277434,True,True,RT @narendramodi: Satsang and Satkarma are being channelised through community leadership. 

Thanks to @satsangofficial for contributing to…,The Acharyadeva of SATSANG Parama Pujyapada Sree Sree Dada has donated a sum of Rupees 10 Crores towards the Prime Minister's  PM-CARES Fund in COVID-19 disaster. @PMOIndia @narendramodi @PMCares @COVIDNewsByMIB https://t.co/rEY8FogSMl
2020-04-12 12:23:19,Nitin28719961,True,False,RT @KumariDiya: Hon. PM @narendramodi Ji is the only world leader followed by @WhiteHouse on Twitter.

His efforts have led to India emergi…,
2020-04-12 12:23:20,NARENDERBAMAL,True,False,RT @pnarahari: यह दो माताओं के चित्र देखे 🙏
एक माँ उत्तर भारत से है और दूसरी माँ दक्षिण भारत से है,
दोनो माँ सुरक्षित भारत की भविष्य सिल र…,
